HUPAC,WIF,WKHP,WKW,ENG,FER,NWLA,NWLK,OCCP,POBP,RELP,WRK,DIS,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PUBCOV,target,domain
3,2,3,4,1,2,2,2,6,52,1,1,1,3,1,1,1,1,1,1,0,8
0,2,0,0,3,0,1,1,27,28,1,2,1,3,0,1,1,1,1,1,1,3
3,2,3,1,0,2,2,2,20,54,0,1,1,3,1,0,1,1,1,1,0,7
3,3,5,1,0,0,2,2,1,6,3,0,0,3,1,0,1,1,0,0,1,7
1,2,4,1,0,2,2,2,1,18,1,1,1,3,0,0,1,1,1,1,0,4
3,3,4,1,0,0,2,2,21,29,2,1,1,3,0,0,1,1,1,1,0,3
2,1,2,1,0,2,2,2,13,6,0,1,1,3,0,0,1,1,1,0,0,9
3,2,0,6,0,2,2,2,8,42,0,1,1,3,2,0,1,1,1,1,0,5
3,1,0,0,0,2,1,1,5,21,2,2,0,3,0,0,1,1,0,0,0,3
3,3,4,1,0,0,2,2,21,42,0,1,1,3,0,0,1,1,1,1,0,2
1,3,3,1,2,2,2,2,5,28,0,1,1,3,0,1,1,1,1,0,0,9
3,1,4,1,0,0,1,2,20,29,7,0,0,3,0,0,1,1,1,1,1,3
1,2,0,0,0,2,1,1,18,20,2,2,1,3,0,0,1,1,1,0,0,3
3,3,0,0,0,0,1,1,18,44,1,2,1,3,1,0,1,1,1,1,0,5
3,1,0,0,0,0,1,1,18,15,1,2,0,3,1,0,1,1,1,1,0,7
3,2,0,0,0,0,1,1,18,32,4,2,0,3,0,0,0,0,0,0,0,4
1,3,0,3,1,0,2,2,8,54,2,1,1,3,0,0,1,1,1,1,0,7
3,0,2,2,0,0,2,2,6,16,0,1,1,3,0,0,1,1,1,1,0,9
1,2,3,3,0,0,2,2,22,42,1,1,1,3,1,0,1,1,1,1,0,3
3,2,3,1,0,0,2,2,25,11,2,1,1,3,0,0,1,1,1,0,0,1
3,1,0,0,0,2,1,1,18,6,1,2,1,3,3,0,1,1,1,1,0,9
1,1,2,3,0,2,2,2,21,35,0,1,1,3,0,0,1,1,1,0,1,5
1,3,0,0,0,0,1,0,28,6,2,2,1,3,0,0,1,1,1,1,0,9
3,2,4,1,2,0,2,2,6,4,1,1,1,3,0,1,1,1,1,1,0,5
0,1,0,0,0,2,1,1,15,21,1,2,1,3,1,0,1,1,1,1,0,3
0,2,4,2,0,2,2,2,25,54,0,1,1,3,0,0,1,1,1,1,0,7
3,2,4,1,0,0,2,2,5,49,2,1,0,3,1,0,0,1,1,1,0,1
3,0,0,0,0,0,1,1,18,6,1,2,1,3,3,0,1,1,1,1,0,9
3,0,0,0,0,0,1,1,18,10,0,2,1,3,0,0,1,1,1,1,0,8
1,2,5,1,0,2,2,2,6,21,1,1,0,3,0,0,1,0,1,1,0,7
1,3,0,6,0,0,1,1,21,12,0,2,1,3,0,0,1,1,1,1,0,5
3,2,4,2,0,0,2,2,1,40,1,1,1,3,0,0,1,1,1,1,0,4
0,3,3,1,0,0,1,0,27,20,15,1,0,3,2,0,1,1,0,0,1,3
1,2,0,0,4,2,2,2,18,8,1,0,1,3,0,1,1,1,1,1,1,5
3,0,0,0,1,2,1,1,18,6,0,2,0,3,1,0,1,1,0,0,1,9
3,1,0,0,1,0,1,1,18,6,13,2,0,3,0,0,1,1,1,0,1,9
0,2,4,1,0,2,2,2,20,47,1,1,1,3,1,0,1,1,1,1,0,2
3,1,4,1,0,0,2,2,21,29,0,1,1,3,1,0,1,1,1,1,1,3
2,2,6,1,0,0,2,2,7,59,1,1,1,3,0,0,1,1,1,1,0,4
3,2,4,1,0,0,2,2,24,54,2,0,0,1,3,0,0,1,1,0,0,7
0,1,4,1,2,2,2,2,21,54,0,0,1,3,0,0,1,1,1,1,0,7
1,1,0,0,0,0,1,1,18,60,2,2,1,3,1,0,1,1,1,0,0,3
1,2,4,1,4,0,2,2,1,6,0,1,1,3,0,0,1,1,1,1,0,9
1,1,6,4,0,2,2,2,5,22,0,1,1,3,0,0,1,1,1,0,1,4
1,3,4,1,0,2,2,2,20,54,1,1,1,3,0,0,1,1,1,1,0,3
3,2,3,4,0,0,1,2,4,16,7,1,1,3,0,0,1,1,1,1,0,7
3,0,0,0,0,2,1,1,18,18,0,2,0,3,0,0,1,1,0,0,1,4
3,3,4,1,0,0,2,2,27,6,0,1,1,1,1,0,1,1,1,0,0,9
3,0,0,0,0,0,2,2,28,54,2,0,1,3,3,0,1,1,1,0,1,7
3,2,0,0,0,0,1,1,18,60,1,2,1,3,3,0,1,1,1,1,0,3
3,0,0,0,1,0,1,1,20,8,0,2,0,3,0,1,1,1,1,0,1,2
3,3,0,0,3,0,2,2,18,52,2,0,1,3,3,1,1,1,1,1,0,2
2,1,4,2,4,0,1,2,4,17,0,2,1,3,0,0,1,1,1,1,1,5
3,0,0,0,0,0,1,1,18,40,13,2,1,3,0,0,1,1,1,1,0,5
1,2,4,1,0,0,2,2,25,54,10,1,0,3,0,0,1,1,0,1,0,5
1,2,2,3,0,2,2,2,6,60,1,1,1,3,1,0,1,1,1,1,0,3
2,3,3,6,0,2,2,2,8,29,2,1,1,3,3,0,1,1,1,1,0,3
1,3,4,1,1,0,0,0,3,28,0,1,1,3,0,1,1,1,1,1,0,8
3,0,4,3,0,2,2,2,0,6,12,1,1,3,3,0,1,1,1,1,0,9
0,2,3,1,3,2,2,2,8,28,0,1,1,3,0,1,1,1,1,1,0,9
3,2,0,0,2,2,1,1,18,40,2,2,1,3,0,0,1,1,1,1,0,8
3,0,0,0,1,0,1,1,20,4,0,2,1,3,0,1,1,1,1,1,0,9
3,3,1,1,0,0,1,2,27,57,2,1,0,3,1,0,1,1,0,1,0,5
1,0,0,0,0,0,1,1,18,6,0,2,1,3,0,0,1,1,1,1,0,9
3,0,4,1,3,0,2,2,1,9,12,1,1,3,0,1,1,1,1,1,0,5
3,1,4,1,0,0,2,2,20,6,0,1,0,3,0,0,1,1,1,1,0,8
3,0,0,0,2,0,1,1,18,42,0,2,0,3,0,0,1,1,1,0,1,0
3,1,4,1,0,0,2,2,16,6,1,1,1,3,3,0,1,1,1,1,0,8
3,2,3,3,0,2,2,2,20,42,2,1,1,3,0,0,1,1,1,1,0,2
1,1,0,0,1,2,1,1,18,4,0,2,1,3,0,1,1,1,1,1,0,9
1,2,4,1,0,0,2,2,27,61,15,1,0,3,0,0,1,0,1,1,0,2
3,2,3,1,1,0,2,2,21,4,1,0,1,3,0,1,1,1,1,1,0,5
3,1,0,0,0,0,1,1,18,27,0,2,1,1,1,0,1,1,1,1,0,3
3,2,4,2,0,0,2,2,8,29,0,1,1,3,1,0,1,1,1,0,0,8
2,2,6,5,0,0,1,0,4,59,15,2,1,1,3,0,1,1,1,0,1,9
3,0,3,1,0,0,2,2,21,29,0,1,1,1,3,0,1,1,1,1,0,3
1,2,6,1,1,0,2,2,27,48,0,1,1,1,0,0,1,1,1,1,0,8
3,3,3,5,0,0,2,2,27,10,2,1,1,3,1,0,1,1,1,1,0,8
3,0,4,1,0,0,2,2,5,42,0,1,1,3,1,0,1,1,1,1,0,2
1,3,4,1,2,0,2,2,6,52,0,1,1,3,4,1,1,1,1,1,0,5
1,2,4,6,3,0,1,1,10,28,1,2,1,3,0,1,1,1,1,1,0,9
1,3,2,3,0,2,2,2,6,44,0,1,1,3,0,0,1,1,1,1,0,8
1,2,2,4,0,2,1,0,10,47,0,2,1,3,0,0,1,1,1,0,1,2
3,2,0,0,0,2,2,2,18,10,10,0,1,3,3,0,1,1,1,0,0,4
3,2,4,1,0,2,1,1,1,9,0,2,1,3,0,1,1,1,1,1,0,9
3,2,1,5,0,2,1,0,25,42,10,2,1,3,0,0,1,1,1,1,0,3
0,2,2,4,0,1,2,2,15,4,1,0,1,3,3,1,1,1,1,1,1,2
3,0,0,0,0,2,1,0,28,57,12,2,0,3,3,0,1,0,1,0,1,3
3,0,0,0,1,0,1,1,18,6,1,2,1,3,0,0,1,1,1,0,0,9
2,1,0,0,0,2,1,1,18,6,1,2,1,3,0,0,1,1,1,1,0,9
3,1,0,0,2,0,1,1,18,28,6,0,1,3,0,1,1,1,1,1,0,9
1,2,3,1,0,2,2,2,0,25,1,1,1,3,0,0,1,1,1,1,0,1
2,3,5,1,1,0,2,2,5,54,2,0,1,3,3,0,1,1,1,1,1,7
3,3,0,4,0,0,2,2,2,6,2,0,1,3,3,0,1,1,1,1,0,9
3,0,3,1,0,2,2,2,15,61,13,1,1,3,3,0,1,1,1,1,0,5
3,2,1,3,0,0,2,2,6,15,1,1,0,3,0,0,1,1,1,1,0,5
0,1,2,1,0,0,1,0,10,29,0,2,1,1,1,0,1,1,1,0,1,9
3,1,0,5,0,2,1,1,13,47,7,1,1,3,1,0,1,1,1,0,1,2
1,1,2,1,0,2,2,2,13,53,0,1,1,3,3,0,1,1,1,0,1,3
3,3,4,1,2,2,2,2,23,52,2,1,1,3,0,1,1,1,1,1,0,2
3,0,0,0,0,0,1,0,28,54,0,2,1,3,0,0,1,1,1,0,0,7
0,2,0,0,0,0,1,1,18,50,2,2,0,3,0,0,1,1,0,0,0,3
3,0,0,0,0,0,1,1,25,6,0,2,0,3,1,0,1,1,0,0,0,9
1,1,5,1,1,0,1,2,5,52,0,1,0,3,0,1,1,1,1,0,1,2
3,0,2,5,0,2,2,2,22,49,0,1,1,3,0,0,1,1,1,0,0,1
2,1,0,0,0,1,1,1,5,34,0,2,1,3,0,0,1,1,1,0,1,8
3,2,3,1,0,2,2,2,15,20,1,1,1,3,3,0,1,1,1,1,0,3
1,2,5,1,0,0,2,2,3,46,1,1,1,3,1,0,1,1,1,1,0,8
0,0,0,0,1,2,1,1,18,28,0,2,1,3,0,1,1,1,1,1,1,7
0,3,4,1,1,2,2,2,5,19,2,1,1,3,0,0,1,1,1,0,0,3
3,1,3,1,0,0,2,2,20,22,1,1,1,3,0,0,1,1,1,0,0,4
3,2,4,3,0,0,1,1,6,20,0,2,1,3,0,0,1,1,1,1,0,9
1,3,4,6,0,0,2,2,27,47,2,1,1,3,0,0,1,1,1,1,0,2
1,2,0,3,0,2,2,2,0,22,1,1,1,3,1,0,1,1,1,1,0,4
2,1,4,3,0,2,1,1,13,54,0,2,1,3,2,0,1,1,1,1,1,7
3,0,3,1,0,2,2,2,5,6,15,0,1,3,3,0,1,1,1,1,0,9
1,3,4,6,1,0,2,2,27,4,2,1,1,3,0,1,1,1,1,0,1,3
3,0,0,0,2,2,1,1,18,48,7,2,1,3,0,0,1,1,1,1,0,0
2,1,0,0,3,2,1,1,18,28,0,2,1,3,0,1,1,1,1,1,0,8
0,3,4,1,0,2,2,2,24,15,0,1,1,3,0,0,1,1,1,1,0,5
3,2,5,1,0,0,2,2,25,46,7,1,1,3,0,0,1,1,1,1,0,9
3,2,0,0,0,0,2,2,18,41,2,0,1,3,3,0,1,1,1,1,0,8
2,1,0,0,3,2,1,1,18,4,0,2,1,3,0,1,1,1,1,0,1,9
1,3,2,1,0,2,2,2,27,56,2,1,1,3,3,0,1,1,1,1,0,8
2,2,4,1,0,2,2,2,20,29,0,1,1,3,0,0,1,1,1,1,0,3
1,2,4,1,0,0,2,2,25,47,2,1,1,3,0,0,1,1,1,1,1,2
3,0,2,2,0,0,2,2,15,6,0,1,0,3,0,0,1,0,1,1,0,9
3,1,0,0,0,0,1,1,18,29,2,2,1,3,0,0,1,1,1,1,0,5
3,2,2,1,0,0,2,2,25,6,1,1,1,3,0,0,1,1,1,1,0,9
3,0,3,1,0,0,2,2,4,6,0,1,1,3,1,0,1,1,1,0,0,8
1,3,4,1,4,0,2,2,10,28,12,0,1,3,0,1,1,1,1,1,1,9
1,2,5,1,2,0,2,2,27,0,0,1,1,3,0,1,1,1,1,0,0,4
3,0,0,0,0,0,1,1,21,44,2,2,1,1,3,0,1,1,1,0,0,3
2,1,0,0,0,0,1,1,18,29,13,2,0,3,0,0,1,1,1,0,0,3
3,2,2,1,3,0,2,2,5,48,0,1,1,3,0,0,1,1,1,1,1,0
1,2,5,1,0,2,2,2,8,42,5,1,1,3,0,0,1,1,1,1,0,5
3,3,2,1,0,0,1,1,27,21,2,1,1,3,0,0,1,1,1,1,0,3
3,1,3,4,0,0,2,2,5,42,1,1,1,3,0,0,1,1,1,1,0,2
3,0,0,0,0,0,1,1,18,15,5,2,0,1,3,0,1,1,1,0,1,5
0,1,0,0,1,2,1,1,18,28,1,2,1,3,0,1,1,1,1,0,0,9
1,3,4,4,2,2,2,2,5,4,1,0,0,1,3,1,1,1,0,1,0,5
3,2,4,1,0,2,2,2,25,4,3,1,1,3,0,1,1,1,1,1,0,8
3,0,3,1,1,0,2,2,5,6,0,1,1,3,1,0,1,1,1,1,0,9
1,3,4,1,1,0,2,2,5,52,1,0,1,3,3,1,1,1,1,1,0,7
0,0,0,0,0,0,1,1,11,6,0,2,1,3,0,0,1,1,1,0,1,9
3,0,3,1,1,1,2,2,25,6,13,1,1,3,3,0,1,1,1,1,0,8
2,1,4,1,1,2,2,2,6,42,0,1,1,3,0,0,1,1,1,1,0,5
2,1,0,0,0,0,1,0,18,14,0,2,1,3,0,0,1,1,1,1,0,7
3,0,1,1,0,0,2,2,22,47,12,1,1,3,1,0,1,1,1,1,0,2
2,1,4,2,0,0,2,2,27,45,1,1,1,3,3,0,1,1,1,0,1,7
3,0,0,0,0,2,1,1,18,19,0,2,0,3,0,0,0,1,1,0,1,9
3,2,4,1,0,0,2,2,21,59,2,1,1,3,0,0,1,1,1,1,0,9
1,3,0,0,1,2,1,1,18,6,2,2,1,3,0,0,1,1,1,1,0,9
3,2,2,1,4,0,2,2,16,4,0,1,1,3,0,1,1,1,1,0,0,9
0,2,2,1,0,2,2,2,20,42,1,1,1,3,0,0,1,1,1,1,0,2
3,2,2,4,0,0,2,2,26,7,1,1,1,3,1,1,1,1,1,1,0,3
3,2,0,0,0,0,1,1,18,15,2,2,1,3,1,0,1,1,1,1,0,5
3,2,6,1,2,2,2,2,21,28,0,1,1,3,0,1,1,1,1,1,0,5
3,3,0,0,0,0,1,0,28,16,2,2,1,3,0,0,1,1,1,1,0,5
3,0,0,0,2,0,1,1,18,48,13,2,1,3,0,0,1,1,1,0,1,0
1,0,0,0,2,2,1,1,18,54,0,2,0,3,0,0,1,1,0,0,0,4
1,1,0,0,0,0,1,1,13,47,0,2,0,3,0,0,1,1,1,0,0,2
1,1,3,1,0,2,2,2,13,20,0,1,1,3,0,0,1,1,1,0,1,3
3,0,0,0,0,0,2,2,27,54,1,0,1,3,3,0,1,1,1,1,0,7
3,1,0,0,0,0,1,1,18,6,1,2,1,3,0,0,1,1,1,1,0,9
1,2,3,1,0,2,2,2,25,16,2,1,1,3,0,0,1,1,1,1,1,5
3,0,3,5,0,2,2,2,25,42,15,0,1,3,3,0,1,1,1,1,0,9
3,0,0,0,0,0,1,1,18,15,2,2,1,3,1,0,1,1,1,0,1,5
3,0,3,1,0,2,2,2,5,54,13,1,1,3,0,0,1,1,1,1,0,7
3,1,4,1,2,0,2,2,1,9,0,1,0,3,0,1,0,0,0,1,0,5
1,3,3,1,0,2,2,2,25,6,1,1,1,3,1,0,1,1,1,1,0,8
3,0,0,0,2,0,2,2,18,42,0,2,0,3,0,0,1,1,0,0,1,5
1,2,0,0,0,0,2,1,27,5,2,2,1,3,0,0,1,1,1,1,0,8
1,1,0,0,1,2,1,1,6,6,0,2,1,3,1,0,1,1,1,1,0,9
3,0,2,1,0,2,2,2,22,44,0,1,1,2,3,0,1,1,1,1,1,3
3,2,3,1,0,2,2,2,20,6,2,1,1,3,1,0,1,1,1,1,0,9
3,1,4,1,0,0,2,2,13,22,0,0,1,3,3,0,1,1,1,1,0,7
1,1,0,0,1,0,1,0,5,59,2,2,1,3,0,0,1,1,1,1,0,9
1,3,8,5,0,0,1,2,25,22,0,2,1,3,0,0,1,1,1,1,0,2
3,0,0,0,1,2,1,1,15,24,0,2,1,3,0,0,1,1,1,1,0,9
3,2,4,1,0,0,2,2,0,45,0,1,1,3,1,0,1,1,1,1,0,4
3,1,0,0,0,0,1,1,25,60,1,2,1,3,0,0,1,1,1,1,0,4
3,0,0,0,1,0,1,1,24,37,12,2,1,3,0,0,1,1,1,1,0,7
1,1,2,1,0,2,2,2,6,6,0,1,1,3,1,0,1,1,1,0,1,8
2,2,0,0,0,2,1,0,25,4,0,2,1,3,1,0,1,1,1,0,1,5
1,2,0,0,2,2,1,1,18,28,1,2,1,3,0,1,1,1,1,1,1,7
3,2,1,6,1,0,2,2,5,15,0,1,1,3,1,0,1,1,1,1,0,5
3,0,0,0,0,0,1,1,18,60,0,2,0,1,1,0,1,1,0,0,1,3
1,2,4,1,4,0,2,2,21,28,0,0,1,1,3,1,1,1,1,1,1,5
3,3,2,4,0,0,2,2,25,6,2,1,1,3,1,0,1,1,1,0,0,9
1,1,3,3,0,2,2,2,27,25,0,1,0,3,1,0,1,1,1,0,1,1
3,3,5,3,2,2,2,2,5,28,6,0,0,3,3,1,1,0,1,1,0,5
3,1,4,1,0,0,1,1,6,50,1,1,1,3,0,0,1,1,1,1,0,5
3,3,2,5,0,2,2,2,13,42,2,0,1,3,3,0,1,1,1,1,0,2
3,1,0,0,0,0,1,1,18,47,1,2,1,3,1,0,1,1,1,1,0,5
0,1,3,1,0,1,2,2,20,47,0,1,1,3,1,0,1,1,1,1,0,5
1,3,4,6,0,0,1,1,5,22,2,2,1,3,3,0,1,1,1,1,0,4
3,3,4,6,0,0,1,0,22,45,2,2,0,3,0,0,1,1,1,1,0,7
1,2,3,1,0,2,1,1,5,44,1,1,1,3,0,0,1,1,1,1,0,3
3,2,4,4,0,2,1,1,25,6,0,2,1,3,2,0,1,1,1,1,0,9
1,1,0,0,0,2,1,0,25,33,1,2,1,3,1,0,1,1,1,0,1,7
0,1,0,0,0,0,1,1,25,54,0,2,0,3,0,0,1,1,0,0,0,7
3,1,2,4,0,0,0,0,20,47,2,2,0,3,3,0,1,1,1,1,0,2
1,1,0,0,1,0,1,1,18,5,2,2,1,3,0,0,1,1,1,0,1,8
3,2,5,1,0,0,2,2,21,44,0,1,1,3,0,0,1,1,1,1,0,3
3,3,1,1,1,0,2,2,19,6,2,1,1,3,0,0,1,1,1,0,0,9
2,1,0,0,1,2,1,1,18,28,1,2,1,3,0,1,1,1,1,1,0,7
3,2,4,1,0,0,2,2,24,47,1,1,1,3,3,0,1,1,1,1,0,2
3,0,0,6,1,2,2,2,25,4,0,1,1,3,0,1,1,1,1,1,0,1
3,0,4,1,0,0,2,2,4,15,0,1,1,3,0,0,1,1,1,1,0,5
0,2,0,0,3,0,2,2,18,28,1,0,1,1,3,1,1,1,1,0,0,9
3,3,0,0,3,2,2,2,20,28,5,0,1,3,3,1,1,1,1,1,0,9
2,2,0,0,0,0,1,1,18,21,6,2,0,3,0,0,1,0,0,0,1,3
3,0,0,0,0,0,1,1,18,44,0,2,0,3,0,0,1,1,0,0,1,3
3,1,4,2,0,0,2,2,27,35,2,1,1,3,0,0,1,1,1,1,0,5
3,1,5,1,0,2,2,2,22,5,13,0,1,3,3,0,1,1,1,1,0,8
0,1,0,0,4,2,1,1,18,28,1,2,1,3,0,1,1,1,1,1,0,7
3,3,5,1,0,0,2,2,25,60,0,1,1,3,0,0,1,1,1,1,0,3
1,2,3,3,0,2,1,1,6,22,0,2,1,3,0,0,1,1,1,1,0,4
3,3,3,1,0,2,2,2,20,59,2,1,1,3,0,0,1,1,1,0,0,8
1,1,0,0,0,2,1,1,18,47,0,2,1,3,1,0,1,1,1,1,0,2
3,2,4,1,0,0,2,2,20,54,0,1,1,3,0,0,1,1,1,1,0,7
2,2,1,4,1,2,1,1,22,14,1,2,1,3,0,1,1,1,1,1,0,5
3,1,0,0,0,0,1,1,6,16,1,2,0,3,1,0,1,1,0,1,0,5
3,3,4,4,0,2,2,2,6,50,0,1,1,3,0,0,1,1,1,1,0,5
3,0,0,0,0,2,2,2,18,8,15,0,1,3,3,1,1,1,1,0,0,2
3,2,3,1,0,0,1,2,8,19,5,1,0,3,0,0,0,1,1,0,0,9
3,1,0,0,3,0,1,1,18,20,2,2,0,3,0,0,1,0,0,0,1,3
2,1,0,0,0,2,1,1,18,42,0,2,1,3,0,0,1,1,1,1,0,2
0,1,0,6,0,1,1,1,25,6,13,2,1,3,1,0,1,1,1,0,0,9
3,3,0,0,1,2,1,1,18,39,2,2,1,3,0,0,1,1,1,0,0,2
3,0,4,1,0,2,2,2,5,48,13,1,1,3,0,0,1,1,1,1,1,2
0,2,3,5,0,0,1,1,27,31,1,2,0,3,1,0,0,1,0,1,0,8
1,2,0,0,3,2,1,1,25,6,7,2,1,3,0,0,1,1,1,0,1,9
3,1,5,4,0,0,2,2,27,20,7,1,1,1,1,0,1,1,1,1,0,3
1,3,3,4,0,2,2,2,6,22,0,1,1,3,0,0,1,1,1,1,1,4
1,3,3,1,0,2,2,2,5,10,2,0,1,3,3,0,1,1,1,1,0,8
3,0,4,1,1,2,2,2,5,22,0,1,1,3,0,0,1,1,1,1,0,4
3,2,0,0,1,0,1,0,28,4,1,2,1,3,0,1,1,1,1,1,0,4
3,2,4,1,0,0,2,2,15,25,0,1,1,3,0,0,1,1,1,1,0,1
3,0,4,1,0,0,2,2,4,29,13,1,1,3,0,0,1,1,1,1,0,3
0,2,2,1,0,0,2,2,3,15,1,1,1,3,0,0,1,1,1,1,0,5
3,3,1,1,0,0,2,2,20,42,1,1,1,3,3,0,1,1,1,1,0,2
3,1,0,0,0,0,2,2,15,47,2,0,1,3,3,0,1,1,1,1,0,2
1,2,2,1,0,0,2,2,27,6,1,1,1,3,0,0,1,1,1,1,0,9
3,2,4,1,0,0,2,2,21,54,0,1,1,3,0,0,1,1,1,1,0,7
0,1,1,3,2,0,2,2,15,4,1,1,1,3,0,1,1,1,1,1,0,5
3,3,4,1,0,0,1,1,27,44,2,1,1,3,1,0,1,1,1,1,0,3
1,3,1,4,0,0,1,1,27,35,2,2,1,3,0,0,1,1,1,1,0,5
1,2,4,1,1,0,2,2,7,0,1,1,1,3,0,1,1,1,1,1,0,7
3,2,4,4,0,0,2,2,4,47,1,0,1,3,1,0,1,1,1,1,0,2
1,1,0,1,0,0,2,2,22,6,6,1,1,3,1,0,1,1,1,0,1,9
0,2,2,1,1,2,2,2,8,25,2,0,1,3,3,0,1,1,1,1,1,5
3,1,0,0,2,0,1,1,18,48,0,2,1,3,0,0,1,1,1,0,1,0
1,1,0,0,0,0,1,1,18,24,1,2,1,3,3,0,1,1,1,1,0,7
3,1,0,0,0,2,2,2,18,22,1,0,1,3,3,0,1,1,1,0,0,4
3,0,5,1,0,0,2,2,16,22,0,1,1,3,0,0,1,1,1,1,0,4
1,1,2,1,1,2,2,2,5,21,0,1,1,3,0,0,1,1,1,0,0,3
1,3,3,3,0,2,1,1,22,15,2,2,1,3,1,0,1,1,1,1,0,5
1,1,2,5,0,0,1,1,8,24,0,2,1,1,1,0,1,1,1,0,0,7
1,0,0,0,0,2,1,1,27,41,0,2,0,3,0,0,1,0,1,0,1,9
3,0,3,1,1,0,1,2,22,28,0,1,1,3,3,1,1,1,1,0,0,8
1,3,3,3,0,2,1,0,5,21,2,2,1,3,1,0,1,1,1,1,0,3
3,1,0,0,2,2,1,0,28,8,1,2,1,3,1,1,1,1,1,1,0,5
0,2,3,1,0,2,2,2,22,6,0,1,1,3,0,0,1,1,1,0,0,9
3,2,0,0,0,2,1,1,18,3,4,2,0,3,0,0,1,1,0,1,0,5
1,2,0,0,0,2,1,1,23,32,2,2,1,3,1,0,1,1,1,1,0,4
3,1,0,0,2,0,1,1,18,4,0,2,1,3,0,0,1,1,1,1,0,9
3,3,3,1,0,2,2,2,5,6,2,1,1,3,0,0,1,1,1,1,0,9
2,0,0,0,2,0,1,1,18,4,0,2,1,3,0,1,1,1,1,1,0,9
3,2,0,0,0,0,1,1,20,20,1,2,1,3,1,0,1,1,1,1,0,3
3,2,4,1,0,2,1,1,13,42,0,1,1,3,0,0,1,1,1,1,0,2
3,2,4,1,0,2,2,2,13,6,0,1,1,3,0,0,1,1,1,1,0,9
1,1,2,4,0,2,2,2,5,15,2,1,1,3,3,0,1,1,1,1,0,5
3,2,4,1,0,0,2,2,2,54,0,1,1,3,0,0,1,1,1,1,0,7
3,1,0,0,0,0,2,2,2,6,2,0,1,3,3,0,1,1,1,1,0,9
3,2,0,0,0,0,1,1,18,44,1,0,1,3,0,0,1,1,1,1,0,3
0,1,0,0,0,2,1,1,20,40,0,2,1,3,3,0,1,1,1,1,0,4
3,2,1,2,0,2,2,2,1,47,0,1,1,3,3,0,1,1,1,1,0,2
1,2,4,1,0,2,2,2,16,6,1,1,1,3,0,0,1,1,1,1,0,9
3,3,2,5,0,0,1,2,16,60,2,2,1,3,1,0,1,1,1,1,0,5
3,0,0,0,0,0,1,1,15,20,1,2,0,3,0,0,1,1,1,1,0,3
3,1,3,6,0,0,2,2,12,18,2,1,0,3,1,0,1,1,0,1,1,4
3,3,3,1,0,0,2,2,5,42,2,1,1,3,0,0,1,1,1,1,0,2
3,3,3,4,1,2,1,1,5,9,4,1,1,3,0,1,1,1,1,1,0,5
3,1,3,1,1,0,2,2,5,6,7,1,1,3,0,0,1,1,1,0,1,9
3,0,4,1,0,2,0,2,27,23,0,1,1,3,1,0,1,1,1,1,0,5
3,3,3,1,0,0,2,2,20,54,6,1,1,3,0,0,1,1,1,1,0,7
2,1,0,0,0,2,2,2,18,39,0,0,1,3,3,0,1,1,1,1,0,2
3,0,0,0,4,2,1,1,18,48,1,2,0,3,0,0,1,1,1,0,1,0
3,2,0,0,4,0,1,1,18,4,1,2,1,3,0,1,1,1,1,1,1,3
3,3,3,5,0,0,0,0,10,59,10,2,1,3,1,0,1,1,1,1,0,3
2,2,3,6,0,2,1,1,25,47,0,2,1,3,3,0,1,1,1,0,1,2
1,2,4,1,1,0,2,2,20,6,0,1,1,3,0,0,1,1,1,1,0,9
3,2,0,0,0,0,1,1,18,4,10,2,1,3,0,1,1,1,1,1,0,5
1,1,0,0,3,2,1,0,28,4,1,2,1,3,0,1,1,1,1,0,0,2
3,3,3,1,2,0,2,2,1,6,2,1,1,3,1,0,1,1,1,0,1,9
3,0,4,1,0,0,2,2,21,21,0,1,1,3,0,0,1,1,1,1,0,3
1,1,4,5,0,2,1,0,25,21,0,2,1,3,0,0,1,1,1,0,1,5
1,3,3,3,0,2,2,2,6,56,1,1,1,3,0,0,1,1,1,1,0,8
0,0,0,0,0,1,1,0,28,44,0,2,0,3,0,0,1,0,1,0,1,3
3,1,1,5,0,0,2,2,1,6,2,1,1,3,1,0,1,1,1,1,0,9
0,3,4,1,0,0,2,2,1,4,9,1,1,3,0,0,1,1,1,1,0,9
3,0,0,0,0,0,2,2,18,39,15,0,1,3,3,0,1,1,1,0,1,9
3,0,3,1,0,0,2,2,5,18,0,1,1,1,3,0,1,1,1,1,0,4
3,0,0,0,0,2,2,2,28,21,11,0,0,3,3,0,1,1,0,0,0,3
3,3,4,1,0,0,2,2,16,31,0,1,1,3,2,0,1,1,1,1,0,9
3,2,0,0,0,0,1,1,18,54,2,2,0,3,0,0,1,1,0,0,0,7
3,3,4,1,3,0,2,2,27,28,2,1,1,3,0,1,1,1,1,0,0,9
3,2,4,1,0,2,2,2,5,15,2,1,1,3,1,0,1,1,1,1,0,5
3,0,8,1,0,0,2,2,27,42,0,1,1,1,0,0,1,1,1,0,0,8
3,1,0,0,2,2,1,1,18,28,1,2,1,3,0,1,1,1,1,1,0,5
1,2,4,5,0,2,2,2,1,45,2,1,1,3,0,0,1,1,1,1,0,7
3,1,0,0,0,0,1,1,18,22,1,2,0,3,0,0,1,1,1,0,0,8
3,1,4,1,0,2,2,2,5,24,9,1,1,3,0,0,1,1,1,1,0,7
